FANMOD 1.1 subgraph enumeration
-------------------------------

Network name: C:\Users\Amm\Desktop\motif_edgelist\motif_edgelist_4nodes\Niti56_study.txt
Network type: Directed
Number of nodes: 86
Number of edges: 98
Number of single edges: 83
Number of mutual edges: 15

Algorithm: enumeration
Subgraph size: 4

Generated 1000 random networks
   with locally constant number of bidirectional edges,
   3 exchanges per edge and 3 tries per edge.

1924 subgraphs were enumerated in the original network.
3045455 subgraphs were enumerated in the random networks.
3047379 subgraphs were enumerated in all networks.

For the random networks: 537732 tries were made, 241902 were successful.
Randomization took 0.236 seconds.
Enumeration took 2.859 seconds.


Result overview:

ID,Adj-Matrix,Frequency,Mean-Freq,Standard-Dev,Z-Score,p-Value
,,[Original],[Random],[Random]

140,0000,17.516%,19.182%,0.0095993,-1.7363,0.96
,0000
,1000
,1100

74,0000,6.237%,7.225%,0.008899,-1.1102,0.863
,0000
,0100
,1010

392,0000,5.5613%,6.4149%,0.00723,-1.1806,0.88
,0001
,1000
,1000

142,0000,4.6258%,2.3903%,0.0041945,5.3295,0
,0000
,1000
,1110

588,0000,3.7942%,4.8451%,0.0052397,-2.0056,0.979
,0010
,0100
,1100

28,0000,3.1705%,3.1422%,0.0039814,0.071015,0.465
,0000
,0001
,1100

14,0000,3.1705%,4.7903%,0.0045455,-3.5635,1
,0000
,0000
,1110

2124,0000,2.9106%,1.3044%,0.0024938,6.4406,0
,1000
,0100
,1100

2184,0000,2.7547%,3.2715%,0.0034828,-1.484,0.928
,1000
,1000
,1000

2188,0000,2.4428%,1.9166%,0.0032717,1.6083,0.051
,1000
,1000
,1100

536,0000,2.3389%,2.1974%,0.0048829,0.28982,0.364
,0010
,0001
,1000

396,0000,2.2349%,4.1007%,0.0045131,-4.1341,1
,0001
,1000
,1100

18572,0100,2.027%,0.70306%,0.0028319,4.6751,0
,1000
,1000
,1100

202,0000,1.8711%,1.563%,0.0034713,0.8876,0.191
,0000
,1100
,1010

18568,0100,1.8191%,2.189%,0.0035368,-1.0457,0.859
,1000
,1000
,1000

2116,0000,1.7672%,2.4521%,0.0032961,-2.078,0.978
,1000
,0100
,0100

10372,0010,1.5593%,1.4571%,0.0032543,0.31393,0.366
,1000
,1000
,0100

590,0000,1.4553%,0.52027%,0.0022576,4.1417,0
,0010
,0100
,1110

390,0000,1.4033%,1.5083%,0.0034751,-0.30201,0.599
,0001
,1000
,0110

332,0000,1.4033%,2.5339%,0.0047274,-2.3916,0.998
,0001
,0100
,1100

666,0000,1.2994%,0.32247%,0.0018217,5.3626,0
,0010
,1001
,1010

206,0000,1.2994%,0.24339%,0.0012001,8.7995,0
,0000
,1100
,1110

2076,0000,1.2474%,0.48553%,0.0016377,4.652,0
,1000
,0001
,1100

158,0000,1.0915%,0.49711%,0.0022426,2.6503,0.007
,0000
,1001
,1110

2118,0000,0.98753%,0.44495%,0.0017016,3.1887,0.004
,1000
,0100
,0110

284,0000,0.88358%,2.4057%,0.0031937,-4.766,1
,0001
,0001
,1100

8588,0010,0.88358%,0.80413%,0.0014939,0.53177,0.283
,0001
,1000
,1100

2202,0000,0.88358%,0.35811%,0.0017669,2.974,0.005
,1000
,1001
,1010

18460,0100,0.88358%,0.11038%,0.00087405,8.8461,0
,1000
,0001
,1100

4694,0001,0.8316%,0.13689%,0.001096,6.3384,0
,0010
,0101
,0110

204,0000,0.77963%,1.1414%,0.0024863,-1.4551,0.95
,0000
,1100
,1100

18504,0100,0.72765%,1.3167%,0.003476,-1.6946,0.965
,1000
,0100
,1000

4492,0001,0.67568%,1.5721%,0.0030483,-2.9409,1
,0001
,1000
,1100

710,0000,0.67568%,0.37584%,0.0018618,1.6104,0.069
,0010
,1100
,0110

2252,0000,0.67568%,0.18877%,0.0009401,5.1793,0
,1000
,1100
,1100

714,0000,0.67568%,0.65472%,0.0019624,0.10677,0.431
,0010
,1100
,1010

2204,0000,0.6237%,0.14335%,0.00086613,5.546,0
,1000
,1001
,1100

2458,0000,0.6237%,0.10185%,0.00073606,7.0899,0
,1001
,1001
,1010

30,0000,0.6237%,1.6304%,0.0027143,-3.7087,1
,0000
,0001
,1110

8906,0010,0.6237%,0.29833%,0.0013157,2.4729,0.01
,0010
,1100
,1010

17238,0100,0.6237%,0.0013617%,0.00019756,31.501,0
,0011
,0101
,0110

16982,0100,0.57173%,0.29592%,0.0016304,1.6916,0.06
,0010
,0101
,0110

10380,0010,0.57173%,0.42259%,0.0016246,0.91795,0.188
,1000
,1000
,1100

222,0000,0.57173%,0.021082%,0.00038438,14.326,0
,0000
,1101
,1110

2126,0000,0.51975%,0.1542%,0.00089418,4.0881,0
,1000
,0100
,1110

2766,0000,0.51975%,0.0076835%,0.00016192,31.624,0
,1010
,1100
,1110

602,0000,0.46778%,1.5932%,0.0028963,-3.8858,1
,0010
,0101
,1010

606,0000,0.46778%,0.20983%,0.001388,1.8583,0.052
,0010
,0101
,1110

4380,0001,0.4158%,0.943%,0.0017745,-2.9709,0.999
,0001
,0001
,1100

2254,0000,0.4158%,0.037844%,0.00043324,8.724,0
,1000
,1100
,1110

18574,0100,0.4158%,0.084877%,0.00063277,5.2298,0
,1000
,1000
,1110

718,0000,0.36383%,0.12411%,0.00079823,3.0031,0.006
,0010
,1100
,1110

2134,0000,0.36383%,0.083009%,0.00080518,3.4876,0.007
,1000
,0101
,0110

18634,0100,0.36383%,0.057325%,0.00053065,5.7759,0
,1000
,1100
,1010

398,0000,0.36383%,0.26724%,0.0011061,0.87314,0.189
,0001
,1000
,1110

150,0000,0.31185%,1.3557%,0.0029071,-3.5907,1
,0000
,1001
,0110

652,0000,0.25988%,0.57153%,0.0017183,-1.8137,0.977
,0010
,1000
,1100

662,0000,0.25988%,0.11254%,0.00091056,1.6181,0.078
,0010
,1001
,0110

2190,0000,0.25988%,0.11108%,0.00070913,2.0983,0.035
,1000
,1000
,1110

2782,0000,0.25988%,0.0029804%,0.00010134,25.349,0
,1010
,1101
,1110

18636,0100,0.25988%,0.042186%,0.00049543,4.394,0.003
,1000
,1100
,1100

19150,0100,0.2079%,0.0062579%,0.00015576,12.946,0
,1010
,1100
,1110

3038,0000,0.2079%,0%,0,undefined,0
,1011
,1101
,1110

2182,0000,0.2079%,0.28803%,0.0013355,-0.59999,0.704
,1000
,1000
,0110

2142,0000,0.2079%,0.031436%,0.00038565,4.5758,0
,1000
,0101
,1110

414,0000,0.2079%,0.19612%,0.0010764,0.10946,0.414
,0001
,1001
,1110

286,0000,0.2079%,0.64866%,0.0014327,-3.0765,0.999
,0001
,0001
,1110

2140,0000,0.2079%,0.097591%,0.0006859,1.6082,0.063
,1000
,0101
,1100

2758,0000,0.15593%,0.020645%,0.0003095,4.3709,0.001
,1010
,1100
,0110

2198,0000,0.15593%,0.2187%,0.0010139,-0.61914,0.741
,1000
,1001
,0110

716,0000,0.15593%,0.66657%,0.0017775,-2.8728,1
,0010
,1100
,1100

8598,0010,0.15593%,0.39899%,0.001141,-2.1303,0.986
,0001
,1001
,0110

2270,0000,0.15593%,0.0035271%,0.0001139,13.38,0
,1000
,1101
,1110

8606,0010,0.10395%,0.067088%,0.00050693,0.72715,0.187
,0001
,1001
,1110

19142,0100,0.10395%,0.019922%,0.00028001,3.0009,0.009
,1010
,1100
,0110

734,0000,0.10395%,0.023546%,0.00031904,2.5201,0.02
,0010
,1101
,1110

18518,0100,0.10395%,0.067762%,0.00063908,0.56626,0.215
,1000
,0101
,0110

8844,0010,0.10395%,0.24801%,0.0011169,-1.2898,0.9
,0010
,1000
,1100

974,0000,0.10395%,0.026095%,0.00029976,2.5973,0.012
,0011
,1100
,1110

27342,0110,0.10395%,3.5051e-005%,1.1084e-005,93.752,0
,1010
,1100
,1110

27340,0110,0.10395%,0.00029719%,4.5529e-005,22.766,0
,1010
,1100
,1100

4958,0001,0.10395%,0.00029964%,4.5599e-005,22.731,0
,0011
,0101
,1110

19148,0100,0.10395%,0.042545%,0.00045823,1.34,0.085
,1010
,1100
,1100

4766,0001,0.10395%,0.0048009%,0.00013201,7.5107,0
,0010
,1001
,1110

4686,0001,0.10395%,0.050774%,0.00043999,1.2086,0.094
,0010
,0100
,1110

19038,0100,0.10395%,0.012786%,0.00020906,4.3606,0.001
,1010
,0101
,1110

16780,0100,0.051975%,0.15265%,0.0010924,-0.92164,0.822
,0001
,1000
,1100

27614,0110,0.051975%,0%,0,undefined,0
,1011
,1101
,1110

18638,0100,0.051975%,0.0081798%,0.00018885,2.3191,0.036
,1000
,1100
,1110

350,0000,0.051975%,0.13518%,0.00074193,-1.1215,0.889
,0001
,0101
,1110

16668,0100,0.051975%,0.11395%,0.00095155,-0.65125,0.706
,0001
,0001
,1100

990,0000,0.051975%,0.00020222%,3.3714e-005,15.356,0.002
,0011
,1101
,1110

4574,0001,0.051975%,0.0044632%,0.00012084,3.9318,0.008
,0001
,1101
,1110

19422,0100,0.051975%,0%,0,undefined,0
,1011
,1101
,1110

924,0000,0.051975%,0.026451%,0.0003444,0.7411,0.217
,0011
,1001
,1100

19146,0100,0.051975%,0.043986%,0.00047562,0.16797,0.362
,1010
