6M7YSGGFITLCBPOH,False,False,0,EE,1.0.7 (1.2.56),2015-10-30 15:32:47,True,False,False,667,False,True,0,1,149.254.51.150,2015-10-30 15:32:47,True,iPhone 6,None,ios,9.1,2015-10-30 15:32:37,True,False,None,375,True,False,-1,0,0,1.6.4,Free,20,30
95F11XMJ337RHD5C,False,False,0,Vodacom,1.0.7 (1.2.56),2015-10-30 15:03:11,True,False,False,480,False,True,0,1,105.225.146.57,2015-10-30 15:03:11,True,Unknown iPad5,4 from StreetHawk,None,ios,8.1.1,2015-10-30 15:03:03,True,False,None,320,True,True,0,0,120,1.6.4,Free,10,60
JERTGTB2KY4M2SQT,False,False,0,Zain JO,1.0.7 (1.2.56),2015-10-30 13:18:03,True,False,False,568,False,True,0,1,188.247.78.121,2015-10-30 13:18:03,True,iPhone 5,None,ios,9.1,2015-10-30 13:17:53,True,False,None,320,True,True,0,0,120,1.6.4,Free,20,0
AL6SYD2Z951YZX35,True,False,2,中国移动,1.0.7 (1.2.56),2015-10-30 11:06:29,True,False,True,736,False,True,0,1,223.104.33.25,2015-10-30 11:06:29,True,iPhone 6 Plus,None,ios,9.0.1,None,True,False,None,414,True,False,0,2,480,1.6.4,Free,10,0
5EILPR53DNIUHCUP,False,False,0,fido,1.0.7 (1.2.56),2015-10-30 11:06:10,True,False,False,667,False,True,0,1,24.114.58.20,2015-10-30 11:06:10,True,iPhone 6,None,ios,9.1,2015-10-30 11:06:00,True,False,None,375,True,True,1,0,-240,1.6.4,Free,10,10
BBLLQ20I9Q9V7TX9,True,False,2,o2-de,1.0.7 (1.2.56),2015-10-30 08:07:13,True,False,True,480,False,True,0,1,175.139.240.76,2015-10-30 08:07:13,True,iPhone 4,None,ios,7.1.2,None,True,False,None,320,True,True,3,2,480,1.6.4,Free,40,18
HBHHUWDZ9AUYJZS3,False,False,0,etisalat,1.0.7 (1.2.56),2015-10-30 07:51:36,True,False,False,736,False,True,0,1,92.98.190.181,2015-10-30 07:51:36,True,iPhone 6 Plus,None,ios,9.1,2015-10-30 07:51:26,True,False,None,414,True,True,0,0,240,1.6.4,Free,10,50
B26DXLK0PTHSMO17,False,False,0,Zain JO,1.0.7 (1.2.56),2015-10-30 07:12:39,True,False,False,736,False,True,0,1,188.247.78.84,2015-10-30 07:12:39,True,iPhone 6 Plus,None,ios,8.3,2015-10-30 07:12:29,True,False,None,414,True,True,0,0,120,1.6.4,Free,20,0
7YNRAXZ16JLLQRK1,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-30 05:31:27,True,False,False,667,False,True,0,1,104.48.80.98,2015-10-30 05:31:27,True,iPhone 6,None,ios,9.1,2015-10-30 05:31:18,True,False,None,375,True,True,-1,0,-420,1.6.4,Free,20,50
B47LGFYRVMY1B45P,False,False,0,Carrier,1.0.7 (1.2.56),2015-10-30 04:03:15,True,False,False,480,False,True,0,1,78.129.167.136,2015-10-30 04:03:15,True,Unknown iPad2,2 from StreetHawk,None,ios,8.3,2015-10-30 04:03:05,True,False,None,320,True,True,0,0,120,1.6.4,Free,10,60
3HSG2T0NOCF9W8S0,False,False,0,Globe,1.0.7 (1.2.56),2015-10-30 03:00:41,True,False,True,568,False,True,0,1,112.206.29.230,2015-10-30 03:00:41,True,iPhone 5s,None,ios,8.4.1,2015-10-30 03:00:32,True,False,None,320,True,False,11,0,480,1.6.4,Free,30,60
DQHO3MAUWNFFT61T,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-30 02:57:56,True,False,False,667,False,True,0,1,108.85.82.136,2015-10-30 02:57:56,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.1,2015-10-30 02:57:47,True,False,None,375,True,True,0,0,-240,1.6.4,Free,10,30
8Z973EDSC8MVGFSQ,False,False,0,Sprint,1.0.7 (1.2.56),2015-10-30 02:50:15,True,False,False,568,False,True,0,1,66.65.188.3,2015-10-30 02:50:15,True,iPhone 5s,None,ios,9.1,2015-10-30 02:50:06,True,False,None,320,True,True,0,0,-240,1.6.4,Free,40,10
LEGE609ZVSBMCXKN,False,False,0,cricket,1.0.7 (1.2.56),2015-10-30 01:41:03,True,False,True,736,False,True,0,1,50.182.232.157,2015-10-30 01:41:03,True,iPhone 6 Plus,None,ios,9.0.2,2015-10-30 01:40:53,True,False,None,414,True,True,10,0,-300,1.6.4,Free,110,12
73D8KUBKZOO68AMK,False,False,0,中国电信,1.0.7 (1.2.56),2015-10-29 23:39:57,True,True,True,568,False,True,0,1,14.106.127.88,2015-10-29 23:39:57,True,iPhone 5,None,ios,8.4.1,2015-10-29 23:39:48,True,False,None,320,True,False,0,0,480,1.6.4,Free,10,10
T2QKB8F2R6WY6YU,False,False,0,E-Plus,1.0.7 (1.2.56),2015-10-29 21:06:28,True,False,False,667,False,True,0,1,217.247.161.67,2015-10-29 21:06:28,True,iPhone 6,None,ios,9.1,2015-10-29 21:06:19,True,False,None,375,True,True,0,0,60,1.6.4,Free,10,50
E29A0J7MQI9GM6P4,False,False,0,bmobile,1.0.7 (1.2.56),2015-10-29 19:43:38,True,False,True,667,False,True,0,1,190.58.249.8,2015-10-29 19:43:38,True,iPhone 6,None,ios,8.4.1,2015-10-29 19:43:29,True,False,None,375,True,True,12,0,-240,1.6.4,Free,40,28
ITVZPNPHSSSPK511,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-29 18:26:56,True,False,False,667,False,True,0,1,216.136.65.4,2015-10-29 18:26:56,True,iPhone 6,None,ios,9.1,2015-10-29 18:26:47,True,False,None,375,True,False,5,0,-300,1.6.4,Free,20,55
7W397B2YEMZRZJD0,False,False,0,Vodacom,1.0.7 (1.2.56),2015-10-29 18:18:17,True,False,True,667,False,True,0,1,41.30.248.146,2015-10-29 18:18:17,True,iPhone 6,None,ios,9.0.1,2015-10-29 18:20:32,True,False,None,375,True,False,10,0,120,1.6.4,Free,10,70
67C0DW9Q2HJ1XPT6,False,False,0,Carrier,1.0.7 (1.2.56),2015-10-29 17:30:40,True,False,False,667,False,True,0,1,213.87.131.148,2015-10-29 17:30:40,True,iPhone 6,None,ios,9.1,2015-10-29 17:30:31,True,False,None,375,True,True,0,0,180,1.6.4,Free,10,0
11N1MWGLPPQR4XXX,True,False,1,EE,1.0.7 (1.2.56),2015-10-29 17:06:52,True,False,True,667,False,True,0,1,178.102.97.32,2015-10-29 17:06:52,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,False,5,1,0,1.6.4,Free,10,10
46IT8E0ZBSN4PTZP,True,False,2,O2,1.0.7 (1.2.56),2015-10-29 16:13:28,True,True,True,568,True,True,0,1,86.182.48.162,2015-10-29 16:13:28,True,iPhone 5s,None,ios,9.1,None,True,False,None,320,True,True,6,2,0,1.6.4,Free,120,57
HE09JBSR0T62N6GD,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-29 15:58:06,True,False,False,568,False,True,0,1,148.126.100.87,2015-10-29 15:58:06,True,iPhone 6,None,ios,9.1,2015-10-29 15:57:57,True,False,None,320,True,True,12,0,-420,1.6.4,Free,10,40
FTJ9TDC2KRPB3BUN,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-29 13:53:33,True,False,False,667,False,True,0,1,70.194.6.183,2015-10-29 13:53:33,True,iPhone 6,None,ios,9.1,2015-10-29 13:53:25,True,False,None,375,True,True,0,0,-240,1.6.4,Free,10,0
HJGIP4EXAGEI0ESB,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-29 12:30:44,True,False,False,667,False,True,0,1,166.172.186.63,2015-10-29 12:30:44,True,iPhone 6,None,ios,8.3,2015-10-29 12:30:35,True,False,None,375,True,False,0,0,-240,1.6.4,Free,10,80
BOPXWG4EYIGBI2S,False,False,0,Ufone,1.0.7 (1.2.56),2015-10-29 12:04:32,True,False,False,568,False,True,0,1,42.83.85.7,2015-10-29 12:04:32,True,iPhone 5,None,ios,9.1,2015-10-29 12:04:24,True,False,None,320,True,False,0,0,300,1.6.4,Free,30,40
75HWJRNUCNTLEESB,True,False,2,TRUE-H,1.0.7 (1.2.56),2015-10-29 11:56:36,True,True,True,667,None,True,0,1,171.96.172.82,2015-10-29 11:56:36,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,0,2,420,1.6.4,Free,10,0
ELUTNP3OJH9Q2GZR,False,False,0,Zong,1.0.7 (1.2.56),2015-10-29 11:16:05,True,True,False,667,False,True,0,1,103.255.6.88,2015-10-29 11:16:05,True,iPhone 6,None,ios,8.4,2015-10-29 11:15:56,True,False,None,375,True,True,0,0,300,1.6.4,Free,10,30
2WT756JRTYJNOYM8,False,False,0,Three,1.0.7 (1.2.56),2015-10-29 09:42:18,True,False,False,568,False,True,0,1,188.29.164.87,2015-10-29 09:42:18,True,iPhone 5,None,ios,8.3,2015-10-29 09:42:10,True,False,None,320,True,True,0,0,0,1.6.4,Free,10,0
C82EIJMC89XNPFHY,True,False,2,Vodafone IT,1.0.7 (1.2.56),2015-10-29 08:01:24,True,True,True,568,True,True,0,1,5.90.197.161,2015-10-29 08:01:24,True,iPhone 5,None,ios,8.4,None,True,False,None,320,True,True,0,2,60,1.6.4,Free,10,60
8VZ95ECDZ4C03B9S,False,False,0,Carrier,1.0.7 (1.2.56),2015-10-29 07:13:22,True,False,False,667,False,True,0,1,206.87.121.245,2015-10-29 07:13:22,True,iPhone 6,None,ios,9.1,2015-10-29 07:13:14,True,False,None,375,True,True,-1,0,-420,1.6.4,Free,10,10
6OPBH0B0LAGH4M67,False,False,0,vodafone UK,1.0.7 (1.2.56),2015-10-29 06:58:34,True,False,False,667,False,True,0,1,203.125.198.110,2015-10-29 06:58:34,True,iPhone 6,None,ios,9.1,2015-10-29 06:58:26,True,False,None,375,True,True,0,0,480,1.6.4,Free,10,50
PZKPAZBDKOH3DC7,True,False,2,SFR,1.0.7 (1.2.56),2015-10-29 06:09:00,True,False,True,568,False,True,0,1,109.20.205.186,2015-10-29 06:09:00,True,iPhone 5,None,ios,8.4,None,True,False,None,320,True,False,12,2,60,1.6.4,Free,10,10
8UMNB96E08YYBJDH,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-29 05:14:54,True,True,True,480,False,True,0,1,24.96.151.85,2015-10-29 05:14:54,True,Unknown iPad5,4 from StreetHawk,None,ios,9.0.2,2015-10-29 05:14:46,True,False,None,320,True,True,0,0,-300,1.6.4,Free,50,62
1D9SOXU8FDKRK04C,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-29 03:27:19,True,False,False,667,False,True,0,1,73.46.44.21,2015-10-29 03:27:19,True,iPhone 6,None,ios,9.1,2015-10-29 03:27:11,True,False,None,375,True,True,0,0,-240,1.6.4,Free,20,60
CY52EVXJ23U1D6X0,False,False,0,T-Mobile,1.0.7 (1.2.56),2015-10-29 02:47:12,True,False,False,667,False,True,0,1,69.121.198.254,2015-10-29 02:47:12,True,iPhone 6,None,ios,9.1,2015-10-29 02:47:04,True,False,None,375,True,True,16,0,-300,1.6.4,Free,10,10
T3YQVZ4ZGDG6PH4,True,False,2,Globe,1.0.7 (1.2.56),2015-10-29 02:25:24,True,False,True,667,False,True,0,1,49.144.32.56,2015-10-29 02:25:24,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,0,2,480,1.6.4,Free,30,47
6CY1078VGAV3Y9C7,False,False,0,Other,1.0.7 (1.2.56),2015-10-29 01:38:28,True,False,False,480,False,True,0,1,69.113.198.187,2015-10-29 01:38:28,True,Unknown iPad5,3 from StreetHawk,None,ios,8.1.1,2015-10-29 01:38:22,True,False,None,320,True,True,0,0,-240,1.6.4,Free,10,80
8N7QOUOECLKTXHXP,False,False,0,Claro Dominicana,1.0.7 (1.2.56),2015-10-29 00:44:57,True,False,False,667,False,True,0,1,190.167.253.114,2015-10-29 00:44:57,True,iPhone 6,None,ios,9.1,2015-10-29 00:44:49,True,False,None,375,True,True,-1,0,-240,1.6.4,Free,10,0
567RP8QA2G53PC6D,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-29 00:11:24,True,False,False,568,False,True,0,1,207.255.203.21,2015-10-29 00:11:24,True,iPhone 5,None,ios,9.1,2015-10-29 00:11:15,True,False,None,320,True,False,0,0,-240,1.6.4,Free,10,40
KDSU8YKFE2W02IKL,False,False,0,NetCom,1.0.7 (1.2.56),2015-10-28 23:22:47,True,False,True,667,False,True,0,1,84.215.36.82,2015-10-28 23:22:47,True,iPhone 6,None,ios,9.1,2015-10-28 23:22:39,True,False,None,375,True,True,10,0,60,1.6.4,Free,40,53
IDBHQIBE9I36LW02,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-28 21:44:09,True,False,False,667,False,True,0,1,50.133.183.98,2015-10-28 21:44:09,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.1,2015-10-28 21:44:01,True,False,None,375,True,True,0,0,-240,1.6.4,Free,10,0
67UEU23C7Q22V947,True,False,2,AT&T,1.0.7 (1.2.56),2015-10-28 20:38:36,True,False,True,736,False,True,0,1,207.151.120.4,2015-10-28 20:38:36,True,iPhone 6 Plus,None,ios,9.1,None,True,False,None,414,True,True,0,2,-420,1.6.4,Free,30,27
7LRVJ193F92E0539,True,False,1,Sprint,1.0.7 (1.2.56),2015-10-28 15:35:30,True,True,True,667,False,True,0,1,75.49.156.41,2015-10-28 15:35:30,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,False,14,1,-360,1.6.4,Free,30,47
HXX19JQW6RE1A07H,False,False,0,中国联通,1.0.7 (1.2.56),2015-10-28 15:31:35,True,False,False,667,False,True,0,1,175.152.34.124,2015-10-28 15:31:35,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.1,2015-10-28 15:31:27,True,False,None,375,True,False,-1,0,480,1.6.4,Free,10,0
8SFSX28X1MKJP9A2,False,False,0,Orange Dominicana,1.0.7 (1.2.56),2015-10-28 14:20:19,True,False,False,667,False,True,0,1,190.124.71.2,2015-10-28 14:20:19,True,iPhone 6,None,ios,9.1,2015-10-28 14:20:12,True,False,None,375,True,False,8,0,-240,1.6.4,Free,40,28
IS0Q9ZXZ20V37GHT,False,False,0,du,1.0.7 (1.2.56),2015-10-28 14:14:12,True,False,False,568,False,True,0,1,5.31.129.220,2015-10-28 14:14:12,True,iPhone 5s,None,ios,9.1,2015-10-28 14:14:05,True,False,None,320,True,True,0,0,240,1.6.4,Free,10,0
KWJKE2KYRW6RJ83M,True,False,2,Telstra,1.0.7 (1.2.56),2015-10-28 11:34:58,True,True,True,667,True,True,0,1,203.87.118.160,2015-10-28 11:34:58,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,3,2,600,1.6.4,Free,30,33
EY3WRRXA1I6ZH9SH,False,False,0,Claro Brasil,1.0.7 (1.2.56),2015-10-28 11:34:10,True,False,True,667,False,True,0,1,177.8.160.6,2015-10-28 11:34:10,True,iPhone 6,None,ios,9.1,2015-10-28 11:34:03,True,False,None,375,True,True,12,0,-120,1.6.4,Free,30,30
E1DQLK3IECRY2XJK,False,False,0,Telstra,1.0.7 (1.2.56),2015-10-28 11:12:15,True,False,False,736,False,True,0,1,1.129.96.222,2015-10-28 11:12:15,True,iPhone 6 Plus,None,ios,9.0.2,2015-10-28 11:12:07,True,False,None,414,True,True,7,0,660,1.6.4,Free,10,20
H95D92NAZFTVY14P,False,False,0,Mobilink,1.0.7 (1.2.56),2015-10-28 10:13:19,True,False,False,667,False,True,0,1,117.102.37.24,2015-10-28 10:13:19,True,iPhone 6,None,ios,9.1,2015-10-28 10:13:14,True,False,None,375,True,True,0,0,300,1.6.4,Free,10,10
DU8K3YVP6L7HHUSP,False,False,0,TRUE-H,1.0.7 (1.2.56),2015-10-28 08:39:20,True,False,False,568,False,True,0,1,125.25.119.102,2015-10-28 08:39:20,True,iPhone 5,None,ios,8.4,2015-10-28 08:39:12,True,False,None,320,True,True,0,0,420,1.6.4,Free,10,70
4EYC03IXGKA2RXC9,True,False,2,Zain JO,1.0.7 (1.2.56),2015-10-28 08:29:41,True,True,True,667,False,True,0,1,188.247.75.162,2015-10-28 08:29:41,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.0.2,None,True,False,None,375,True,False,-1,2,180,1.6.4,Free,30,17
6Q23SPZSTZ1K04Y5,False,False,0,T-Mobile,1.0.7 (1.2.56),2015-10-28 05:52:43,True,False,False,568,False,True,0,1,172.56.9.225,2015-10-28 05:52:43,True,iPhone 5s,None,ios,9.0.1,2015-10-28 05:54:12,True,False,None,320,True,True,7,0,-360,1.6.4,Free,10,0
C2VVD92FZPMUIII,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-28 04:49:56,True,True,True,667,None,True,0,1,12.189.223.245,2015-10-28 04:49:56,True,iPhone 6,None,ios,9.0.2,2015-10-28 04:49:49,True,False,None,375,True,True,0,0,-420,1.6.4,Free,10,70
I5XLGCXVA18MAV8K,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-28 04:43:08,True,True,True,736,None,True,0,1,108.72.40.198,2015-10-28 04:43:08,True,iPhone 6 Plus,None,ios,9.0.2,2015-10-28 04:43:01,True,False,None,414,True,True,7,0,-300,1.6.4,Free,10,60
9VEHG68WX99OHGG2,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-28 04:20:20,True,False,False,736,False,True,0,1,97.127.189.35,2015-10-28 04:20:20,True,Unknown iPhone8,2 from StreetHawk,None,ios,9.1,2015-10-28 04:20:13,True,False,None,414,True,True,0,0,-300,1.6.4,Free,10,0
65JZZHRK81TR8KHW,True,False,2,AirTel,1.0.7 (1.2.56),2015-10-28 04:15:40,True,False,True,568,False,True,0,1,103.17.158.179,2015-10-28 04:15:40,True,iPhone 5s,2015-11-22 18:24:47,ios,9.1,None,True,False,2015-11-22 18:24:47,320,True,True,0,2,330,1.6.4,Free,50,12
BZHF6L6ELW57IJP4,True,False,2,Vodafone India,1.0.7 (1.2.56),2015-10-28 04:12:45,True,False,True,667,False,True,0,1,103.21.126.79,2015-10-28 04:12:45,True,iPhone 6,None,ios,9.0.2,None,True,False,None,375,True,True,-1,2,330,1.6.4,Free,10,10
C09SXJPK7AUEUVXC,False,False,0,Vodafone India,1.0.7 (1.2.56),2015-10-28 03:23:32,True,False,False,667,False,True,0,1,182.69.168.8,2015-10-28 03:23:32,True,iPhone 6,None,ios,9.1,2015-10-28 03:23:25,True,False,None,375,True,True,0,0,330,1.6.4,Free,10,60
H34VKDZZ0GFTZEBJ,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-28 01:58:45,True,False,False,568,False,True,0,1,166.175.61.111,2015-10-28 01:58:45,True,iPhone 5s,None,ios,9.0.2,2015-10-28 01:58:38,True,False,None,320,True,True,-1,0,-300,1.6.4,Free,10,40
HY10TNFJHO61M5UX,False,False,0,OMANTEL,1.0.7 (1.2.56),2015-10-28 01:44:52,True,False,False,667,False,True,0,1,85.154.187.57,2015-10-28 01:44:52,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.1,2015-10-28 01:44:45,True,False,None,375,True,True,7,0,240,1.6.4,Free,10,70
4GK2D04Z1FXD08GA,False,False,0,giffgaff,1.0.7 (1.2.56),2015-10-28 01:43:05,True,False,True,568,False,True,0,1,86.2.74.23,2015-10-28 01:43:05,True,iPhone 5,None,ios,8.0,2015-10-28 01:43:00,True,False,None,320,True,False,4,0,0,1.6.4,Free,10,0
GLLG1G7OXTIEMMYA,False,False,0,AT&T,1.0.7 (1.2.56),2015-10-28 01:03:16,True,False,False,568,False,True,0,1,173.173.82.18,2015-10-28 01:03:16,True,iPhone 5c,None,ios,9.1,2015-10-28 01:03:09,True,False,None,320,True,True,0,0,-300,1.6.4,Free,10,0
4QB3JJ7I7AR0DGMN,True,False,2,Zain JO,1.0.7 (1.2.56),2015-10-28 01:00:32,True,True,True,480,False,True,0,1,79.173.228.4,2015-10-28 01:00:32,True,iPhone 4,None,ios,7.1.2,None,True,False,None,320,True,True,1,2,120,1.6.4,Free,85,28
I44IWXC34IEMVO1W,False,False,0,O2,1.0.7 (1.2.56),2015-10-27 17:27:17,True,False,False,667,False,True,0,1,86.149.178.19,2015-10-27 17:27:17,True,Unknown iPhone8,1 from StreetHawk,None,ios,9.0.2,2015-10-27 17:27:11,True,False,None,375,True,True,-1,0,0,1.6.4,Free,20,5
FAYQ7OUDCYI2OWOJ,True,False,2,Vodacom,1.0.7 (1.2.56),2015-10-27 15:11:10,True,True,True,480,True,True,0,1,41.13.192.15,2015-10-27 15:11:10,True,Unknown iPad5,4 from StreetHawk,None,ios,9.1,None,True,False,None,320,True,True,18,2,120,1.6.4,Free,40,80
F3IQ6YJV5SM6UX10,True,False,3,du,1.0.7 (1.2.56),2015-10-27 14:58:36,True,True,True,736,False,True,0,1,5.107.207.120,2015-10-27 14:58:36,True,iPhone 6 Plus,None,ios,9.1,None,True,False,None,414,True,True,0,3,240,1.6.4,Free,10,10
47T5LIV1NOYGM5GS,False,False,0,voda AU,1.0.7 (1.2.56),2015-10-27 14:49:36,True,False,False,568,False,True,0,1,155.143.231.29,2015-10-27 14:49:36,True,iPhone 5s,None,ios,9.1,2015-10-27 14:49:29,True,False,None,320,True,False,0,0,660,1.6.4,Free,10,0
KXHXVI6Y6PW953AG,False,False,0,Kcell,1.0.7 (1.2.56),2015-10-27 13:28:50,True,False,False,667,False,True,0,1,2.73.54.79,2015-10-27 13:28:50,True,iPhone 6,None,ios,9.0.2,2015-10-27 13:28:44,True,False,None,375,True,True,-1,0,360,1.6.4,Free,10,0
5QSVBXTKATMBNARS,True,False,1,AIS,1.0.7 (1.2.56),2015-10-27 10:26:45,True,False,True,667,False,True,0,1,49.229.25.31,2015-10-27 10:26:45,True,iPhone 6,None,ios,8.4.1,None,True,False,None,375,True,True,9,1,420,1.6.4,Free,30,63
691EB0R28A61OJMW,True,False,3,Proximus,1.0.7 (1.2.56),2015-10-27 10:19:00,True,True,True,667,True,True,0,1,109.143.31.229,2015-10-27 10:19:00,True,iPhone 6,None,ios,9.1,2015-11-05 10:19:21,True,False,None,375,True,True,9,3,60,1.6.4,Free,10,0
6PT79XZWD4VNN803,True,False,3,etisalat,1.0.7 (1.2.56),2015-10-27 09:22:05,True,False,True,667,False,True,0,1,2.48.184.165,2015-10-27 09:22:05,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,0,3,240,1.6.4,Free,10,0
