ID, AllowPush, AdOptedIn, NumCampaignMatch, Carrier, AppVersion, AllowiBeacon, AllowGeo, AllowFeaturePush, ScreenHeight, AllowBT, HaveUniqueGlobalID, NumCrash, DailyUsage, "continent", LastUpdateDays, DeviceModel, BlockPushTF, BlockPushSameday, BlockPushAfter, OS, OSVersion, RevokePushTF, RevokePushBefore, RevokePushSameday, RevokePushAfter, SignIn, UninstalledTF, UninstalledSameday, UninstalledAfter, ScreenWidth, EmailExist, EmailAddress, InstallDays, PushCount, Timezone, UserType, Questions, CorrectQuestion
48Q6VUPM6JG93DL2, 1, 0, 1, Other, 1071256, 1, 1, 1, 480, 1, 1, 0, 1, NA, 5, iPad mini 2G, 0, 0, 0, ios, 830, 0, 0, 0, 0, 1, 0, 0, 0, 320, 1, 1, 0, 1, 8, Free, 60, 57
HOVOQJ813LSQ8OBR, 0, 0, 0, Kcell, 1071256, 1, 1, 0, 568, None, 1, 0, 1, AS, 2, iPhone 5s, 0, 0, 0, ios, 840, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 0, 2, 0, 6, Free, 10, 0
CS844H8EX1O4VPSB, 0, 0, 0, Swisscom, 1071256, 1, 0, 0, 667, 0, 1, 0, 1, EU, 0, iPhone 6, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 375, 1, 1, 0, 0, 1, Free, 10, 70
2MSSRMXYAFZP2J72, 1, 0, 1, Virgin, 1071256, 1, 1, 1, 480, 1, 1, 0, 1, NA, 6, iPhone 4S, 0, 0, 0, ios, 910, 0, 0, 0, 0, 1, 0, 0, 0, 320, 1, 1, 0, 1, -8, Free, 20, 35
9W0IN8K8Z8BD7WJR, 0, 0, 0, TRUE-H, 1071256, 1, 0, 0, 480, 0, 1, 0, 1, AS, 0, iPad mini 2G, 0, 0, 0, ios, 813, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 1, -1, 0, 7, Free, 10, 0
K2E2MJGRJB2Y8LSU, 0, 0, 0, OMANTEL, 1071256, 1, 0, 0, 667, 0, 1, 0, 1, AS, -1, iPhone 6 Plus, 0, 0, 0, ios, 813, 1, 1, 0, 0, 1, 0, 0, 0, 375, 1, 1, -1, 0, 4, Free, 10, 0
3OCG69ZNXMJSCZ8S, 1, 0, 2, T-Mobile, 1071256, 1, 1, 1, 667, 1, 1, 0, 1, NA, 5, Unknown iPhone8, 0, 0, 0, ios, 910, 0, 0, 0, 0, 1, 0, 0, 0, 375, 1, 1, 5, 2, -8, Free, 20, 0
3PGQT2TUNPJH5F6J, 0, 0, 0, MTN, 1071256, 1, 0, 0, 568, 0, 1, 0, 1, AF, 0, iPhone 5s, 0, 0, 0, ios, 910, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 1, -1, 0, 2, Free, 10, 20
8WUFB2Z3MMU181SJ, 1, 0, 1, Verizon, 1071256, 1, 0, 1, 667, 0, 1, 0, 1, NA, 2, iPhone 6, 0, 0, 0, ios, 910, 0, 0, 0, 0, 1, 0, 0, 0, 375, 1, 1, 2, 1, -7, Free, 30, 67
HTMDZDCD8SC7JKZE, 0, 0, 0, non-ascii2, 1071256, 1, 0, 1, 568, 0, 1, 0, 1, AS, 4, iPhone 5s, 0, 0, 0, ios, 704, 1, 1, 0, 0, 1, 0, 0, 0, 320, 1, 0, 4, 0, 8, Free, 70, 24
AK2YFPM6Y9SZT8ZW, 1, 0, 1, AT&T, 1071256, 1, 0, 1, 667, 0, 1, 0, 1, NA, 0, iPhone 6, 1, 0, 1, ios, 812, 0, 0, 0, 0, 1, 1, 0, 1, 375, 1, 0, 0, 1, -6, Free, 10, 60
