4XFIEJNVE2FBS6EB,False,False,0,ソフトバンク,1.0.7 (1.2.56),2015-10-31 16:28:04,True,True,True,667,None,True,0,1,126.255.149.253,2015-10-31 16:28:04,True,iPhone 6 Plus,None,ios,9.1,2015-10-31 16:27:53,True,False,None,375,True,True,13,0,540,1.6.4,Paid,186,66
L9GOSFKKX0ALDWKE,False,False,0,SFR,1.0.7 (1.2.56),2015-10-30 21:32:45,True,True,True,667,True,True,0,1,77.154.202.207,2015-10-30 21:32:45,True,iPhone 6,None,ios,9.2,2015-10-30 21:32:34,True,False,None,375,True,False,12,0,60,1.6.4,Paid,271,35
6JNHMJOGO5WHSZ5F,True,False,0,TELUS,1.0.7 (1.2.56),2015-10-29 19:41:04,True,False,True,667,False,True,0,1,209.53.67.26,2015-10-29 19:41:04,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,5,0,-480,1.6.4,Paid,665,53
3U8ZK8GE94SGM9SX,True,False,2,Verizon,1.0.7 (1.2.56),2015-10-28 07:38:44,True,True,True,667,True,True,0,1,70.193.248.81,2015-10-28 07:38:44,True,Unknown iPhone8,1 from StreetHawk,2015-11-20 15:47:22,ios,9.1,None,True,False,2015-11-20 15:47:22,375,True,True,14,2,-300,1.6.4,Paid,210,36
7GC7XEO3H5LN3CUE,True,False,1,voda AU,1.0.7 (1.2.56),2015-10-28 03:12:41,True,True,True,736,None,True,0,1,120.21.9.23,2015-10-28 03:12:41,True,Unknown iPhone8,2 from StreetHawk,None,ios,9.1,None,True,False,None,414,True,True,19,1,660,1.6.4,Paid,180,49
H2X5G56U6JJZEJIN,True,False,0,Other,1.0.7 (1.2.56),2015-10-28 01:01:38,True,True,True,480,True,True,0,1,71.74.242.18,2015-10-28 01:01:38,True,iPad Air,None,ios,7.0.4,None,True,False,None,320,True,True,20,0,-300,1.6.4,Paid,801,69
B0593A6GZ08URWLY,False,False,0,o2-de,1.0.7 (1.2.56),2015-10-27 14:49:28,True,False,True,736,False,True,0,1,82.113.121.247,2015-10-27 14:49:28,True,Unknown iPhone8,2 from StreetHawk,None,ios,9.1,2015-10-27 14:49:22,True,False,None,414,True,False,14,0,60,1.6.4,Paid,240,48
20ZCGCFIVAE9E4S3,False,False,0,Verizon,1.0.7 (1.2.56),2015-10-24 20:08:56,True,False,True,568,False,True,0,1,70.192.27.42,2015-10-24 20:08:56,True,iPhone 5s,None,ios,9.0.2,2015-10-24 20:08:53,True,False,None,320,True,True,21,0,-300,1.6.4,Paid,388,64
KZ36954ASZVEPU35,True,False,0,Carrier,1.0.7 (1.2.56),2015-10-23 06:36:46,True,True,True,667,None,True,0,1,106.79.168.103,2015-10-23 06:36:46,True,iPhone 6,None,ios,9.1,None,True,False,None,375,True,True,21,0,330,1.6.4,Paid,2057,66
FF4EIMBWIZLH5Y1S,False,False,0,Other,1.0.7 (1.2.56),2015-10-19 20:18:05,True,False,True,480,False,True,0,1,89.129.225.44,2015-10-19 20:18:05,True,iPad Air,None,ios,9.1,2015-10-19 20:17:53,True,False,None,320,True,True,28,0,60,1.6.4,Paid,141,47
Y0VAOVOEYC8J1L7,True,False,0,Other,1.0.7 (1.2.56),2015-10-18 20:37:21,True,True,True,480,True,True,0,1,189.243.134.60,2015-10-18 20:37:21,True,iPad 4,None,ios,7.1.2,None,True,False,None,320,True,True,28,0,-360,1.6.4,Paid,1563,59
2650ZR5NXJQ44T7K,True,False,0,Other,1.0.7 (1.2.56),2015-10-15 00:58:25,True,False,True,480,False,True,0,1,189.243.138.243,2015-10-15 00:58:25,True,iPad mini 1G,None,ios,9.0,None,True,False,None,320,True,True,24,0,-360,1.6.4,Paid,1563,59
